provider_id,hospital_name,address,city,state,zip_code,phone_number,score,sample,hospital_overall_rating,lng,lat,msa
460054,"CACHE VALLEY  HOSPITAL","2380 NORTH 400 EAST","NORTH LOGAN",UT,84341,4357139580,3,373,"Not Available",-111.7,41.85,"Metropolitan Statistical Area"
461307,"HEBER VALLEY HOSPITAL","1485 SOUTH HIGHWAY 40","HEBER CITY",UT,84032,4356542500,1,448,4,-111.19,40.43,
460021,"DIXIE REGIONAL MEDICAL CENTER","1380 EAST MEDICAL CENTER DRIVE","ST GEORGE",UT,84790,4352512100,31,431,4,-113.57,37.06,"Metropolitan Statistical Area"
460013,"MOUNTAIN VIEW HOSPITAL","1000 EAST 100 NORTH",PAYSON,UT,84651,8014657100,6,421,4,-111.73,40.01,"Metropolitan Statistical Area"
453310,"DELL CHILDREN'S MEDICAL CENTER OF CENTRAL TEXAS","4900 MUELLER BLVD",AUSTIN,TX,78723,5123240000,"Not Available","Not Available","Not Available",-97.74,30.26,"Metropolitan Statistical Area"
460039,"BEAR RIVER VALLEY HOSPITAL","905 NORTH 1000 WEST",TREMONTON,UT,84337,4352074500,6,491,"Not Available",-112.27,41.69,"Metropolitan Statistical Area"
453316,"CHILDRENS MEDICAL CENTER PLANO","7601 PRESTON ROAD",PLANO,TX,75024,2144561792,"Not Available","Not Available","Not Available",-96.74,33.04,"Metropolitan Statistical Area"
460003,"SALT LAKE REGIONAL MEDICAL CENTER","1050 EAST SOUTH TEMPLE","SALT LAKE CITY",UT,84102,8013504111,29,454,3,-111.86,40.75,"Metropolitan Statistical Area"
460015,"LOGAN REGIONAL HOSPITAL","500 EAST 1400 NORTH",LOGAN,UT,84341,4357161000,8,498,3,-111.7,41.85,"Metropolitan Statistical Area"
453313,"EL PASO CHILDREN'S HOSPITAL","4845 ALAMEDA AVENUE","EL PASO",TX,79905,9155217148,"Not Available","Not Available","Not Available",-106.43,31.84,"Metropolitan Statistical Area"
461308,"SAN JUAN HOSPITAL","380 WEST 100 NORTH",MONTICELLO,UT,84535,4355872116,25,654,"Not Available",-109.29,37.98,
463301,"PRIMARY CHILDRENS HOSPITAL","100 NORTH MARIO CAPECCHI DRIVE","SALT LAKE CITY",UT,84113,8016626212,"Not Available","Not Available","Not Available",-111.83,40.76,"Metropolitan Statistical Area"
470003,"UNIVERSITY OF VERMONT MEDICAL CENTER","111 COLCHESTER AVE",BURLINGTON,VT,05401,8028470000,30,1586,2,-73.22,44.48,"Metropolitan Statistical Area"
461309,"KANE COUNTY HOSPITAL","355 NORTH MAIN STREET",KANAB,UT,84741,4356445811,"Not Available","Not Available","Not Available",-112.23,37.27,
471305,"COPLEY HOSPITAL","528 WASHINGTON HIGHWAY",MORRISVILLE,VT,05661,8028884231,"Not Available","Not Available",2,-72.59,44.55,
461310,"BLUE MOUNTAIN HOSPITAL","802 SOUTH 200 WEST",BLANDING,UT,84511,4356783993,30,278,"Not Available",-109.48,37.55,
490004,"SENTARA RMH MEDICAL CENTER","2010 HEALTH CAMPUS DRIVE",HARRISONBURG,VA,22801,5406891000,41,485,4,-78.87,38.43,
490021,"CENTRA  HEALTH, INC","1901 TATE SPRINGS ROAD",LYNCHBURG,VA,24501,4342004789,30,2582,5,-79.19,37.4,
471303,"NORTHEASTERN VERMONT REGIONAL HOSPITAL","1315 HOSPITAL DRIVE","SAINT JOHNSBURY",VT,05819,8027487400,"Not Available","Not Available",3,-71.97,44.41,
471307,"PORTER HOSPITAL, INC","115 PORTER DRIVE",MIDDLEBURY,VT,05753,8023884701,"Not Available","Not Available",4,-73.15,44.0,
470012,"SOUTHWESTERN VERMONT MEDICAL CENTER","100 HOSPITAL DRIVE",BENNINGTON,VT,05201,8024426361,47,402,5,-73.18,42.87,
470011,"BRATTLEBORO MEMORIAL HOSPITAL","17 BELMONT AVE",BRATTLEBORO,VT,05301,8022570341,25,440,4,-72.57,42.86,
463302,"SHRINERS HOSPITALS FOR CHILDREN - S L C","1275 E FAIRFAX ROAD","SALT LAKE CITY",UT,84103,8015363500,"Not Available","Not Available",,-111.82,40.79,"Metropolitan Statistical Area"
220171,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON","41 & 45 MALL ROAD",BURLINGTON,MA,01803,7817445100,25,380,3,-71.2,42.5,"Metropolitan Statistical Area"
470024,"NORTHWESTERN MEDICAL CENTER INC","133 FAIRFIELD STREET","SAINT ALBANS",VT,05478,8025245911,18,400,3,-73.08,44.81,"Metropolitan Statistical Area"
461335,"BEAVER VALLEY HOSPITAL","1109 NORTH 100 WEST",BEAVER,UT,84713,4354387100,"Not Available","Not Available","Not Available",-112.66,38.38,
490002,"RUSSELL COUNTY MEDICAL CENTER","58 CARROLL STREET",LEBANON,VA,24266,2768838100,7,10087,3,-82.07,36.89,
461333,"GARFIELD MEMORIAL HOSPITAL","200 NORTH 400 EAST",PANGUITCH,UT,84759,4356768811,8,307,"Not Available",-112.34,37.86,
221300,"MARTHA'S VINEYARD HOSPITAL INC","ONE HOSPITAL ROAD, FIRST FL, WING 5,  PO BOX 1477","OAK BLUFFS",MA,02557,5086930410,"Not Available","Not Available",4,-70.56,41.45,
471302,"MT ASCUTNEY HOSPITAL","289 COUNTY ROAD",WINDSOR,VT,05089,8026746711,"Not Available","Not Available","Not Available",-72.42,43.48,
490001,"NORTON COMMUNITY HOSPITAL","100  15TH NW STREET",NORTON,VA,24273,7036798865,12,14945,3,-82.62,36.93,
471301,"GIFFORD MEDICAL CENTER","44 SOUTH MAIN STREET",RANDOLPH,VT,05060,8027284441,"Not Available","Not Available",3,-72.67,43.92,
470005,"RUTLAND REGIONAL MEDICAL CENTER","160 ALLEN ST",RUTLAND,VT,05701,8027757111,40,394,4,-72.97,43.6,
471304,"NORTH COUNTRY HOSPITAL AND HEALTH CENTER","189 PROUTY DRIVE",NEWPORT,VT,05855,8023347331,4,643,3,-72.2,44.93,
490041,"MARY IMMACULATE HOSPITAL","2 BERNARDINE DRIVE","NEWPORT NEWS",VA,23602,7578866000,22,392,4,-76.51,37.07,
490060,"CLINCH VALLEY MEDICAL CENTER","6801 GOVERNOR GC PERRY HIGHWAY",RICHLANDS,VA,24641,2765966000,11,473,4,-81.8,37.09,
490044,"SENTARA OBICI HOSPITAL","2800 GODWIN BOULEVARD",SUFFOLK,VA,23439,7579344000,32,6166,4,-76.63,36.7,
490017,"BON SECOURS MARYVIEW MEDICAL CENTER","3636 HIGH STREET",PORTSMOUTH,VA,23707,7573982200,24,406,2,-76.29,36.83,
490032,"MEDICAL COLLEGE OF VIRGINIA HOSPITALS","1250 EAST MARSHALL STREET - BOX 980510",RICHMOND,VA,23298,8048280938,28,434,2,-77.46,37.55,
490069,"BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER","8260 ATLEE ROAD",MECHANICSVILLE,VA,23116,8047646000,15,405,4,-77.35,37.62,"Metropolitan Statistical Area"
490079,"MEMORIAL HOSPITAL OF MARTINSVILLE & HENRY COUNTY","320 HOSPITAL DRIVE",MARTINSVILLE,VA,24112,2766667200,24,515,1,-79.86,36.68,
490022,"MARY WASHINGTON HOSPITAL, INC","1001 SAM PERRY BOULEVARD",FREDERICKSBURG,VA,22401,5407411100,34,406,2,-77.48,38.29,
490011,"BON SECOURS DEPAUL MEDICAL CENTER","150 KINGSLEY LANE",NORFOLK,VA,23505,7578895000,17,396,4,-76.28,36.84,
490057,"SENTARA VIRGINIA BEACH GENERAL HOSPITAL","1060 FIRST COLONIAL ROAD","VIRGINIA BEACH",VA,23454,7573958000,22,6343,3,-76.04,36.73,
490005,"WINCHESTER MEDICAL CENTER","1840 AMHERST ST",WINCHESTER,VA,22601,5405368000,23,545,3,-78.17,39.17,
490043,"INOVA LOUDOUN HOSPITAL","44045 RIVERSIDE PARKWAY",LEESBURG,VA,20176,7038586600,16,1308,4,-77.55,39.1,"Metropolitan Statistical Area"
490020,"JOHN RANDOLPH MEDICAL CENTER","411 WEST RANDOLPH ROAD",HOPEWELL,VA,23860,8045411600,8,455,2,-77.29,37.29,
480002,"GOV JUAN F LUIS HOSPITAL & MEDICAL CTR","#4007 EST DIAMOND RUBY, CHRISTIANSTED","ST CROIX",VI,00820,3407786311,"Not Available","Not Available",2,-64.7,17.74,
490033,"WARREN MEMORIAL HOSPITAL","1000 NORTH SHENANDOAH AVE","FRONT ROYAL",VA,22630,7036360300,22,525,4,-78.18,38.92,"Metropolitan Statistical Area"
490019,"NOVANT HEALTH UVA HEALTH SYSTEM CULPEPER MED CENTE","501 SUNSET LANE",CULPEPER,VA,22701,5408294100,26,654,2,-78.0,38.47,"Metropolitan Statistical Area"
490097,"SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER","727 NORTH MAIN STREET",EMPORIA,VA,23847,4343484400,17,424,2,-77.53,36.69,
490037,"RIVERSIDE SHORE MEMORIAL HOSPITAL","20480 MARKET STREET",ONANCOCK,VA,23417,7574148000,15,594,4,-75.74,37.7,
490048,"LEWISGALE MEDICAL CENTER","1900 ELECTRIC ROAD",SALEM,VA,24153,5407764000,10,483,4,-80.05,37.28,"Metropolitan Statistical Area"
490063,"INOVA FAIRFAX HOSPITAL","3300 GALLOWS ROAD","FALLS CHURCH",VA,22042,7037764001,16,1494,5,-77.17,38.88,"Metropolitan Statistical Area"
490063,"INOVA FAIRFAX HOSPITAL","3300 GALLOWS ROAD","FALLS CHURCH",VA,22042,7037764001,16,1494,5,-77.17,38.88,"Metropolitan Statistical Area"
490007,"SENTARA NORFOLK GENERAL HOSPITAL","600 GRESHAM DR",NORFOLK,VA,23507,7573883000,30,4826,3,-76.28,36.84,
490024,"CARILION ROANOKE MEMORIAL HOSPITAL","1906 BELLEVIEW AVENUE, SE",ROANOKE,VA,24014,5409817000,74,364,2,-79.95,37.27,
490066,"SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER","100 SENTARA CIRCLE",WILLIAMSBURG,VA,23188,7579846000,23,2683,5,-76.7,37.27,"Metropolitan Statistical Area"
490038,"SMYTH COUNTY COMMUNITY HOSPITAL","245 MEDICAL PARK DRIVE",MARION,VA,24354,2763781000,9,12699,3,-81.51,36.83,
490052,"RIVERSIDE REGIONAL MEDICAL CENTER","500 J CLYDE MORRIS BLVD","NEWPORT NEWS",VA,23601,7575942000,43,696,3,-76.51,37.07,
490023,"FAUQUIER HOSPITAL","500 HOSPITAL DRIVE",WARRENTON,VA,20186,5403165000,16,451,2,-77.79,38.71,"Metropolitan Statistical Area"
490013,"SENTARA HALIFAX REGIONAL HOSPITAL","2204 WILBORN AVENUE","SOUTH BOSTON",VA,24592,4345173100,28,386,4,-78.9,36.7,
490042,"CARILION NEW RIVER VALLEY MEDICAL CENTER","2900 LAMB CIRCLE",CHRISTIANSBURG,VA,24073,5407312000,61,496,3,-80.4,37.14,"Metropolitan Statistical Area"
490050,"VIRGINIA HOSPITAL CENTER","1701 NORTH GEORGE MASON DRIVE",ARLINGTON,VA,22205,7035585000,28,1152,4,-77.1,38.87,"Metropolitan Statistical Area"
490090,"SOUTHSIDE COMMUNITY HOSPITAL, INC","800 OAK STREET",FARMVILLE,VA,23901,4343928811,32,1594,4,-78.39,37.29,
490040,"INOVA ALEXANDRIA HOSPITAL","4320 SEMINARY RD",ALEXANDRIA,VA,22304,7035043167,16,1464,3,-77.08,38.82,
490018,"AUGUSTA HEALTH","78 MEDICAL CENTER DRIVE",FISHERSVILLE,VA,22939,5409324000,18,497,4,-78.96,38.09,"Metropolitan Statistical Area"
490092,"SOUTHAMPTON MEMORIAL HOSPITAL","100 FAIRVIEW DRIVE - PO BOX 817",FRANKLIN,VA,23851,7575696100,21,430,2,-76.93,36.68,
490093,"SENTARA CAREPLEX HOSPITAL","3000 COLISEUM DRIVE",HAMPTON,VA,23666,7577361000,30,8806,3,-76.29,37.04,
490094,"BON SECOURS RICHMOND COMMUNITY HOSPITAL","1500 N. 28TH STREET",RICHMOND,VA,23223,8042251700,16,395,4,-77.46,37.55,
490088,"BEDFORD MEMORIAL HOSPITAL","1613 OAKWOOD STREET",BEDFORD,VA,24523,4342006366,16,748,4,-79.52,37.32,"Metropolitan Statistical Area"
490067,"SOUTHSIDE REGIONAL MEDICAL CENTER","200 MEDICAL PARK BOULEVARD",PETERSBURG,VA,23805,8047655000,20,399,2,-77.39,37.2,
490046,"SENTARA LEIGH HOSPITAL","830 KEMPSVILLE ROAD",NORFOLK,VA,23502,7572616700,34,5294,5,-76.28,36.84,
490084,"RIVERSIDE TAPPAHANNOCK HOSPITAL","618 HOSPITAL ROAD",TAPPAHANNOCK,VA,22560,8044436189,19,384,4,-76.86,37.92,
490045,"NOVANT HEALTH UVA  PRINCE WILLIAM MEDICAL CENTER","8700 SUDLEY RD",MANASSAS,VA,20110,7033698000,34,462,2,-77.48,38.74,
490059,"BON SECOURS ST MARYS HOSPITAL","5801 BREMO RD",RICHMOND,VA,23226,8042852011,14,459,4,-77.46,37.55,"Metropolitan Statistical Area"
490077,"MARTHA JEFFERSON HOSPITAL","500 MARTHA JEFFERSON DRIVE",CHARLOTTESVILLE,VA,22911,4346547000,16,383,5,-78.48,38.03,"Metropolitan Statistical Area"
490089,"CARILION FRANKLIN MEMORIAL HOSPITAL","180 FLOYD AVENUE","ROCKY MOUNT",VA,24151,5404835277,45,371,4,-79.89,36.99,"Metropolitan Statistical Area"
490053,"JOHNSTON MEMORIAL HOSPITAL","16000 JOHNSTON MEMORIAL DRIVE",ABINGDON,VA,24211,2762581000,10,26370,1,-81.96,36.7,"Metropolitan Statistical Area"
490075,"DANVILLE REGIONAL MEDICAL CENTER","142 SOUTH MAIN STREET",DANVILLE,VA,24541,4347992100,9,508,1,-79.4,36.58,
490118,"HENRICO DOCTORS' HOSPITAL","1602 SKIPWITH ROAD",RICHMOND,VA,23229,8042894500,5,518,5,-77.46,37.55,"Metropolitan Statistical Area"
230110,"SPECTRUM HEALTH LUDINGTON HOSPITAL","ONE N ATKINSON DRIVE",LUDINGTON,MI,49431,2318432591,17,652,4,-86.44,43.95,
491307,"PAGE MEMORIAL HOSPITAL, INC","200 MEMORIAL DRIVE",LURAY,VA,22835,5407434561,18,566,4,-78.45,38.66,
490107,"RESTON HOSPITAL CENTER","1850 TOWN CENTER PARKWAY",RESTON,VA,20190,7036899000,7,468,3,-77.34,38.95,"Metropolitan Statistical Area"
490107,"RESTON HOSPITAL CENTER","1850 TOWN CENTER PARKWAY",RESTON,VA,20190,7036899000,7,468,3,-77.34,38.95,"Metropolitan Statistical Area"
490120,"CHESAPEAKE GENERAL HOSPITAL","736 BATTLEFIELD BLVD, NORTH",CHESAPEAKE,VA,23320,7573128121,29,386,2,-76.3,36.67,
230132,"HURLEY MEDICAL CENTER","ONE HURLEY PLAZA",FLINT,MI,48503,8102579000,32,382,1,-83.69,43.02,"Metropolitan Statistical Area"
490127,"BUCHANAN GENERAL HOSPITAL","1535 SLATE CREEK ROAD",GRUNDY,VA,24614,2769351000,20,489,3,-82.1,37.27,
490114,"LONESOME PINE HOSPITAL","1990 HOLTON AVENUE EAST","BIG STONE GAP",VA,24219,2765233111,23,764,2,-82.77,36.86,
490115,"TWIN COUNTY REGIONAL HOSPITAL","200 HOSPITAL DRIVE",GALAX,VA,24333,2762368181,22,475,2,-80.91,36.66,
490113,"SENTARA NORTHERN VIRGINIA MEDICAL CENTER","2300 OPITZ BOULEVARD",WOODBRIDGE,VA,22191,7035231000,36,31503,2,-77.26,38.63,"Metropolitan Statistical Area"
490140,"STAFFORD HOSPITAL, LLC","101 HOSPITAL CENTER BOULEVARD",STAFFORD,VA,22554,5407419000,33,407,3,-77.4,38.42,"Metropolitan Statistical Area"
490130,"RIVERSIDE WALTER REED HOSPITAL","7519 HOSPITAL ROAD",GLOUCESTER,VA,23061,8046938800,39,381,4,-76.54,37.43,"Metropolitan Statistical Area"
490129,"HALQUIST MEMORIAL INPATIENT CENTER","4715 NORTH 15 STREET",ARLINGTON,VA,22205,7035257070,"Not Available","Not Available",,-77.1,38.87,"Metropolitan Statistical Area"
490112,"CJW MEDICAL CENTER","7101 JAHNKE ROAD",RICHMOND,VA,23235,8043203911,6,550,3,-77.46,37.55,"Metropolitan Statistical Area"
490110,"LEWISGALE HOSPITAL MONTGOMERY","3700 SOUTH MAIN STREET",BLACKSBURG,VA,24060,5409511111,9,490,2,-80.42,37.23,"Metropolitan Statistical Area"
490143,"RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG","1500 COMMONWEALTH AVENUE",WILLIAMSBURG,VA,23185,7573453000,23,390,4,-76.7,37.27,"Metropolitan Statistical Area"
490111,"WYTHE COUNTY COMMUNITY HOSPITAL","600 WEST RIDGE ROAD",WYTHEVILLE,VA,24382,2762280200,12,517,3,-81.08,36.95,
490116,"LEWISGALE HOSPITAL PULASKI","2400 LEE HIGHWAY",PULASKI,VA,24301,5409948100,6,527,2,-80.76,37.05,"Metropolitan Statistical Area"
490098,"COMMUNITY MEMORIAL HEALTHCENTER, INC","125 BUENA VISTA CIRCLE","SOUTH HILL",VA,23970,4344473151,23,382,2,-78.12,36.72,
230197,"GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK","ONE GENESYS PARKWAY","GRAND BLANC",MI,48439,8106065000,16,447,2,-83.61,42.92,"Metropolitan Statistical Area"
490119,"SENTARA PRINCESS ANNE HOSPITAL","2025 GLENN MITCHELL DRIVE","VIRGINIA BEACH",VA,23456,7575071520,40,5505,4,-76.04,36.73,
490122,"INOVA MOUNT VERNON HOSPITAL","2501 PARKERS LANE",ALEXANDRIA,VA,22306,7036647000,11,1295,5,-77.08,38.82,"Metropolitan Statistical Area"
490122,"INOVA MOUNT VERNON HOSPITAL","2501 PARKERS LANE",ALEXANDRIA,VA,22306,7036647000,11,1295,5,-77.08,38.82,"Metropolitan Statistical Area"
490136,"BON SECOURS ST FRANCIS MEDICAL CENTER","13710 ST FRANCIS BOULEVARD",MIDLOTHIAN,VA,23114,8045947400,8,433,3,-77.65,37.48,"Metropolitan Statistical Area"
490141,"SPOTSYLVANIA REGIONAL MEDICAL CENTER","4600 SPOTSYLVANIA PARKWAY",FREDERICKSBURG,VA,22408,5404984000,6,513,3,-77.48,38.29,"Metropolitan Statistical Area"
490101,"INOVA FAIR OAKS HOSPITAL","3600 JOSEPH SIEWICK DRIVE",FAIRFAX,VA,22033,7033914170,16,975,5,-77.29,38.85,"Metropolitan Statistical Area"
490101,"INOVA FAIR OAKS HOSPITAL","3600 JOSEPH SIEWICK DRIVE",FAIRFAX,VA,22033,7033914170,16,975,5,-77.29,38.85,"Metropolitan Statistical Area"
500008,"UNIVERSITY OF WASHINGTON MEDICAL CTR","1959 NE PACIFIC ST  BOX 356151",SEATTLE,WA,98195,2065983300,25,387,5,-122.29,47.65,"Metropolitan Statistical Area"
500014,"PROVIDENCE REGIONAL MEDICAL CENTER EVERETT","1321 COLBY AVENUE",EVERETT,WA,98201,4252612000,34,432,2,-122.2,47.98,"Metropolitan Statistical Area"
500015,"MULTICARE AUBURN MEDICAL CENTER","202 NORTH DIVISION STREET PLAZA ONE",AUBURN,WA,98001,2538337711,30,408,2,-122.26,47.3,"Metropolitan Statistical Area"
500011,"HIGHLINE MEDICAL CENTER","16251 SYLVESTER ROAD SW",BURIEN,WA,98166,2062449970,23,414,2,-122.35,47.44,"Metropolitan Statistical Area"
500005,"VIRGINIA MASON MEDICAL CENTER","925 SENECA ST",SEATTLE,WA,98101,2062236600,18,500,5,-122.33,47.61,"Metropolitan Statistical Area"
230269,"BEAUMONT HOSPITAL, TROY","44201 DEQUINDRE ROAD",TROY,MI,48085,2489648800,21,378,4,-83.14,42.58,"Metropolitan Statistical Area"
230273,"DETROIT RECEIVING HOSPITAL & UNIV HEALTH CENTER","4201 ST ANTOINE ST - 3M",DETROIT,MI,48201,3137453104,16,404,2,-83.1,42.38,"Metropolitan Statistical Area"
491306,"PIONEER HEALTH SERVICES OF PATRICK COUNTY,INC","18688 JEB STUART HIGHWAY",STUART,VA,24171,2766943151,26,316,4,-80.27,36.64,
491308,"RAPPAHANNOCK GENERAL HOSPITAL","101 HARRIS ROAD",KILMARNOCK,VA,22482,8044358000,16,236,"Not Available",-76.38,37.71,
491305,"SHENANDOAH MEMORIAL HOSPITAL","759 SOUTH MAIN STREET",WOODSTOCK,VA,22664,5404591100,14,569,4,-78.51,38.87,
230277,"HURON VALLEY-SINAI HOSPITAL","ONE WILLIAM CARLS DRIVE","COMMERCE TOWNSHIP",MI,48382,2489373370,13,416,2,-83.5,42.59,"Metropolitan Statistical Area"
500007,"ISLAND HOSPITAL","1211  24TH STREET",ANACORTES,WA,98221,3602991300,25,645,3,-122.6,48.46,"Metropolitan Statistical Area"
491303,"DICKENSON COMMUNITY HOSPITAL","312 HOSPITAL DRIVE",CLINTWOOD,VA,24228,2769260300,"Not Available","Not Available","Not Available",-82.45,37.15,
493300,"CUMBERLAND HOSPITAL LLC","9407 CUMBERLAND ROAD","NEW KENT",VA,23124,8049662242,"Not Available","Not Available",,-76.97,37.51,"Metropolitan Statistical Area"
500002,"PROVIDENCE ST MARY MEDICAL CENTER","401 W POPLAR ST","WALLA WALLA",WA,99362,5095225900,16,384,5,-118.3,46.11,"Metropolitan Statistical Area"
500003,"SKAGIT VALLEY HOSPITAL","1415 KINCAID STREET","MOUNT VERNON",WA,98274,3604244111,32,410,2,-121.98,48.36,"Metropolitan Statistical Area"
500001,"NORTHWEST HOSPITAL","1550 NORTH 115TH STREET",SEATTLE,WA,98133,2063681700,32,403,4,-122.34,47.73,"Metropolitan Statistical Area"
491300,"BATH COMMUNITY HOSPITAL","106 PARK DRIVE- PO DRAWER Z","HOT SPRINGS",VA,24445,5408397000,"Not Available","Not Available","Not Available",-79.83,38.0,
231303,"SCHOOLCRAFT MEMORIAL HOSPITAL","7870W US HIGHWAY 2",MANISTIQUE,MI,49854,9063413200,16,353,4,-86.25,45.95,
500012,"YAKIMA REGIONAL MEDICAL AND CARDIAC CENTER","110 SOUTH NINTH AVE",YAKIMA,WA,98902,5095755102,26,432,3,-120.53,46.59,"Metropolitan Statistical Area"
493302,"CHILDREN'S HOSP OF RICHMOND OF THE VCU HEALTH SYS","2924 BROOK ROAD",RICHMOND,VA,23220,8043217474,"Not Available","Not Available",,-77.46,37.55,
491302,"CARILION GILES COMMUNITY HOSPITAL","159 HARTLEY WAY",PEARISBURG,VA,24134,5409216000,29,560,4,-80.72,37.32,"Metropolitan Statistical Area"
490144,"NOVANT HEALTH UVA HEALTH HAYMARKET MEDICAL CENTER","15225 HEALTHCOTE BOULEVARD",HAYMARKET,VA,20169,5712841000,20,476,3,-77.63,38.81,"Metropolitan Statistical Area"
493301,"CHILDRENS HOSPITAL OF THE KINGS DAUGHTERS INC","601 CHILDREN'S LANE",NORFOLK,VA,23507,7576689647,"Not Available","Not Available","Not Available",-76.28,36.84,
491304,"CARILION STONEWALL JACKSON HOSPITAL","1 HEALTH CIRCLE",LEXINGTON,VA,24450,5404583503,35,159,4,-79.44,37.78,
490145,"STONESPRINGS HOSPITAL CENTER","24440 STONE SPRINGS BOULEVARD",DULLES,VA,20166,5713494000,6,455,"Not Available",-77.4,39.0,"Metropolitan Statistical Area"
500036,"YAKIMA VALLEY MEMORIAL HOSPITAL","2811 TIETON DRIVE",YAKIMA,WA,98902,5095758000,28,406,3,-120.53,46.59,"Metropolitan Statistical Area"
500030,"ST JOSEPH MEDICAL CENTER","2901 SQUALICUM PARKWAY",BELLINGHAM,WA,98225,3607345400,39,407,4,-122.48,48.73,"Metropolitan Statistical Area"
500054,"PROVIDENCE SACRED HEART MEDICAL CENTER","101 WEST 8TH AVENUE",SPOKANE,WA,99204,5094743040,38,383,4,-117.43,47.64,"Metropolitan Statistical Area"
500027,"SWEDISH MEDICAL CENTER","747 BROADWAY",SEATTLE,WA,98122,2063866000,11,1629,5,-122.3,47.61,"Metropolitan Statistical Area"
500021,"ST CLARE HOSPITAL","11315 BRIDGEPORT WAY S W",LAKEWOOD,WA,98499,2535881711,22,412,2,-122.5,47.16,"Metropolitan Statistical Area"
500037,"TOPPENISH COMMUNITY HOSPITAL","502 W FOURTH AVE",TOPPENISH,WA,98948,5098651520,17,431,4,-120.25,46.28,"Metropolitan Statistical Area"
500041,"PEACHEALTH ST JOHN MEDICAL CENTER","1615 DELAWARE STREET",LONGVIEW,WA,98632,3604142000,46,424,3,-123.05,46.19,"Metropolitan Statistical Area"
500139,"CAPITAL MEDICAL CENTER","3900 CAPITAL MALL DR SW",OLYMPIA,WA,98502,3607545858,31,496,4,-123.06,47.1,"Metropolitan Statistical Area"
500084,"EVERGREEN HEALTH MONROE","14701 179TH SE",MONROE,WA,98272,3607947497,15,408,2,-121.88,47.87,"Metropolitan Statistical Area"
500119,"MULTICARE VALLEY HOSPITAL","12606 EAST MISSION AVENUE",SPOKANE,WA,99216,5099246650,25,408,4,-117.19,47.69,"Metropolitan Statistical Area"
231322,"MUNSON HEALTHCARE CHARLEVOIX HOSPITAL","14700 LAKESHORE DRIVE",CHARLEVOIX,MI,49720,2315474024,20,389,4,-85.25,45.31,
231323,"SPECTRUM HEALTH REED CITY HOSPITAL","300 N PATTERSON, PO BOX 75","REED CITY",MI,49677,2318323271,13,432,4,-85.5,43.87,
500150,"LEGACY SALMON CREEK MEDICAL CENTER","2211 NE 139TH STREET",VANCOUVER,WA,98686,3604871000,36,396,4,-122.61,45.72,"Metropolitan Statistical Area"
500148,"CONFLUENCE HEALTH- WENATCHEE VALLEY HOSP & CLINICS","820 NORTH CHELAN AVENUE",WENATCHEE,WA,98801,5096638711,"Not Available","Not Available",,-120.35,47.37,"Metropolitan Statistical Area"
500033,"SAMARITAN HOSPITAL","801 EAST WHEELER ROAD","MOSES LAKE",WA,98837,5097655606,17,507,3,-119.3,47.19,
501302,"DAYTON GENERAL HOSPITAL","1012 SOUTH 3RD STREET",DAYTON,WA,99328,5093822531,7,71,,-117.9,46.31,"Metropolitan Statistical Area"
501309,"PROVIDENCE ST JOSEPH HOSPITAL","500 EAST WEBSTER",CHEWELAH,WA,99109,5099358211,16,360,3,-117.76,48.26,"Metropolitan Statistical Area"
500151,"ST ANTHONY HOSPITAL","11567 CANTERWOOD BOULEVARD NW","GIG HARBOR",WA,98332,2535302050,22,417,4,-122.6,47.36,"Metropolitan Statistical Area"
500049,"WALLA WALLA GENERAL HOSPITAL","1025 S SECOND AVE","WALLA WALLA",WA,99362,5095250480,13,383,3,-118.3,46.11,"Metropolitan Statistical Area"
500026,"SWEDISH EDMONDS HOSPITAL","21601 76TH AVENUE WEST",EDMONDS,WA,98026,4256404000,19,408,2,-122.32,47.83,"Metropolitan Statistical Area"
501301,"GARFIELD COUNTY MEMORIAL HOSPITAL","66 NORTH SIXTH STREET",POMEROY,WA,99347,5098431591,"Not Available","Not Available","Not Available",-117.54,46.44,
500039,"HARRISON MEMORIAL HOSPITAL","2520 CHERRY AVENUE",BREMERTON,WA,98310,3603773911,28,400,2,-122.62,47.59,"Metropolitan Statistical Area"
500072,"OLYMPIC MEDICAL CENTER","939 CAROLINE ST","PORT ANGELES",WA,98362,3604177000,19,468,3,-123.25,47.99,
501304,"SUMMIT PACIFIC MEDICAL CENTER-SWING BED UNIT","600 EAST MAIN STREET",ELMA,WA,98541,3603462222,40,119,2,-123.39,47.1,
500088,"VALLEY MEDICAL CENTER","400 S 43RD ST",RENTON,WA,98055,4252283450,22,383,4,-122.21,47.46,"Metropolitan Statistical Area"
500058,"KADLEC REGIONAL MEDICAL CENTER","888 SWIFT BLVD",RICHLAND,WA,99352,5099464611,12,384,5,-119.32,46.32,"Metropolitan Statistical Area"
501307,"ODESSA MEMORIAL HEALTHCARE CENTER","502 E AMENDE DRIVE",ODESSA,WA,99159,5099822611,"Not Available","Not Available","Not Available",-118.66,47.34,
