provider_id,hospital_name,address,city,state,zip_code,phone_number,score,sample,hospital_overall_rating,lng,lat,msa
431319,"HANS P PETERSON MEMORIAL HOSPITAL - CAH","503 W PINE  POST OFFICE BOX 790",PHILIP,SD,57567,6058592511,"Not Available","Not Available","Not Available",-101.71251,44.036966,
431326,"MILBANK AREA HOSPITAL/AVERA HEALTH","301 FLYNN DRIVE",MILBANK,SD,57252,6054324538,"Not Available","Not Available","Not Available",-96.6092,45.215805,
430081,"PHS INDIAN HOSPITAL AT PINE RIDGE","HIGHWAY 18, MAIN ST., BLDG. 159","PINE RIDGE",SD,57770,6058675131,"Not Available","Not Available","Not Available",-102.57323,43.046493,
431328,"PIONEER MEMORIAL HOSPITAL - CAH","315 N WASHINGTON AVE  POST OFFICE BOX 368",VIBORG,SD,57070,6053265161,"Not Available","Not Available","Not Available",-97.13077,43.194321,"Metropolitan Statistical Area"
431332,"AVERA DE SMET MEMORIAL HOSPITAL - CAH","306 PRAIRIE AVENUE SW  POST OFFICE BOX 160","DE SMET",SD,57231,6058543329,"Not Available","Not Available","Not Available",-97.57442,44.374289,
431338,"AVERA GREGORY HOSPITAL","400 PARK STREET  POST OFFICE BOX 408",GREGORY,SD,57533,6058358394,"Not Available","Not Available","Not Available",-99.42096,43.229236,
440001,"UNICOI COUNTY MEMORIAL HOSPITAL","GREENWAY CIRCLE",ERWIN,TN,37650,4237433141,14,418,3,-82.4273,36.128301,"Metropolitan Statistical Area"
440010,"WAYNE MEDICAL CENTER","103 J V MANGUBAT DR",WAYNESBORO,TN,38485,9317225411,12,1804,3,-87.75739,35.343716,
440011,"BLOUNT MEMORIAL HOSPITAL","907 E LAMAR ALEXANDER PARKWAY",MARYVILLE,TN,37804,8659837211,15,410,3,-83.93591,35.781607,"Metropolitan Statistical Area"
440012,"WELLMONT BRISTOL REGIONAL MEDICAL CENTER","ONE MEDICAL PARK BLVD",BRISTOL,TN,37620,4238441121,26,384,3,-82.16869,36.561341,"Metropolitan Statistical Area"
440082,"SAINT THOMAS WEST HOSPITAL","4220 HARDING RD, PO BOX 380",NASHVILLE,TN,37205,6152222111,33,395,4,-86.86207,36.113558,"Metropolitan Statistical Area"
440175,"SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE","HWY 43 S BOX 847",LAWRENCEBURG,TN,38464,9317626571,10,442,4,-87.37522,35.259613,
441315,"COPPER BASIN MEDICAL CENTER","HIGHWAY 68",COPPERHILL,TN,37317,4234965511,18,76,"Not Available",-84.3859,35.008596,"Metropolitan Statistical Area"
450023,"CITIZENS MEDICAL CENTER","2701 HOSPITAL DRIVE",VICTORIA,TX,77901,3615739181,17,371,4,-96.99356,28.806417,"Metropolitan Statistical Area"
450002,"THE HOSPITALS OF PROVIDENCE MEMORIAL CAMPUS","2001 N OREGON ST","EL PASO",TX,79902,9155776011,25,503,1,-106.4945,31.775458,"Metropolitan Statistical Area"
450011,"ST JOSEPH REGIONAL HEALTH CENTER","2801 FRANCISCAN DR",BRYAN,TX,77802,9797763912,25,443,4,-96.34056,30.655348,"Metropolitan Statistical Area"
450032,"CHRISTUS GOOD SHEPHERD MEDICAL CENTER MARSHALL","811 S WASHINGTON",MARSHALL,TX,75670,9039276712,19,401,4,-94.37958,32.547424,
450035,"ST JOSEPH MEDICAL CENTER","1401 ST. JOSEPH PARKWAY",HOUSTON,TX,77002,7137571000,47,781,2,-95.36531,29.755578,"Metropolitan Statistical Area"
450078,"ANSON GENERAL HOSPITAL","101 AVENUE J",ANSON,TX,79501,3258233231,13,307,3,-99.89507,32.754555,"Metropolitan Statistical Area"
450082,"CHRISTUS SPOHN HOSPITAL BEEVILLE","1500 E HOUSTON HWY",BEEVILLE,TX,78102,3613542000,4,401,3,-97.74806,28.426202,
450099,"PAMPA REGIONAL MEDICAL CENTER","1 MEDICAL PLAZA",PAMPA,TX,79065,8066653721,17,559,4,-100.96041,35.533093,
450102,"CHRISTUS MOTHER FRANCES HOSPITAL","800 EAST DAWSON",TYLER,TX,75701,9035938441,47,499,5,-95.29467,32.325214,"Metropolitan Statistical Area"
450104,"GUADALUPE REGIONAL MEDICAL CENTER","1215 E COURT ST",SEGUIN,TX,78155,8303792411,28,359,3,-97.96283,29.56478,"Metropolitan Statistical Area"
450143,"SETON SMITHVILLE REGIONAL HOSPITAL","1201 HILL RD",SMITHVILLE,TX,78957,5122373214,26,376,4,-97.16036,30.010487,"Metropolitan Statistical Area"
450165,"SOUTH TEXAS REGIONAL MEDICAL CENTER","1905 HWY 97 EAST",JOURDANTON,TX,78026,8307693515,16,432,3,-98.5528,28.85458,"Metropolitan Statistical Area"
450210,"ETMC CARTHAGE","409 WEST COTTAGE",CARTHAGE,TX,75633,936933841,20,348,3,-94.31256,32.145212,
450237,"CHRISTUS SANTA ROSA HOSPITAL","333 NORTH SANTA ROSA STEET","SAN ANTONIO",TX,78207,2107043342,17,404,4,-98.5235,29.423932,"Metropolitan Statistical Area"
450352,"HUNT REGIONAL MEDICAL CENTER","4215 JOE RAMSEY BLVD",GREENVILLE,TX,75401,9034085000,28,405,2,-96.11289,33.15023,"Metropolitan Statistical Area"
450369,"CHILDRESS REGIONAL MEDICAL CENTER","HWY 83 NORTH",CHILDRESS,TX,79201,9409376371,30,352,4,-100.28401,34.38587,
450395,"MEMORIAL MEDICAL CENTER LIVINGSTON","1717 HWY 59 BYPASS",LIVINGSTON,TX,77351,9363274381,29,389,3,-94.89915,30.712538,
450662,"VALLEY REGIONAL MEDICAL CENTER","100 A ALTON GLOOR",BROWNSVILLE,TX,78526,9563507000,5,539,3,-97.47211,25.969007,"Metropolitan Statistical Area"
450797,"HOUSTON HOSPITAL FOR SPECIALIZED SURGERY","5445 LABRANCH STREET",HOUSTON,TX,77004,7135286800,"Not Available","Not Available","Not Available",-95.3657,29.728779,"Metropolitan Statistical Area"
451309,"MCCAMEY HOSPITAL","2500 HWY 305 SOUTH",MCCAMEY,TX,79752,4326528626,"Not Available","Not Available","Not Available",-102.19598,31.156902,
451318,"STONEWALL MEMORIAL HOSPITAL","821 NORTH BROADWAY",ASPERMONT,TX,79502,9409893551,"Not Available","Not Available","Not Available",-100.25449,33.151713,
451329,"RANKIN HOSPITAL MEDICAL CLINIC","1611 SPUR 576",RANKIN,TX,79778,4326932443,"Not Available","Not Available",,-101.94317,31.2244,
451333,"MARTIN COUNTY HOSPITAL DISTRICT","600 E INTERSTATE 20     PO BOX 640",STANTON,TX,79782,4327563345,"Not Available","Not Available","Not Available",-101.81691,32.09023,"Metropolitan Statistical Area"
451341,"HASKELL MEMORIAL HOSPITAL","1 NORTH AVENUE N  PO BOX 1117",HASKELL,TX,79521,9408642621,"Not Available","Not Available","Not Available",-99.70246,33.147497,
451357,"LITTLE RIVER HEALTHCARE","1700 BRAZOS",ROCKDALE,TX,76567,5124464500,"Not Available","Not Available","Not Available",-97.01149,30.646291,
451360,"CHI ST LUKES HEALTH MEMORIAL SAN AUGUSTINE","511 HOSPITAL ST","SAN AUGUSTINE",TX,75972,9362753446,"Not Available","Not Available","Not Available",-94.16169,31.514959,
451361,"SABINE COUNTY HOSPITAL","PO BOX 750, 2301 HWY 83 W",HEMPHILL,TX,75948,4097873300,"Not Available","Not Available","Not Available",-93.75338,31.332569,
451365,"SETON HIGHLAND LAKES","HIGHWAY 281 SOUTH",BURNET,TX,78611,5127153000,10,388,3,-98.30109,30.767327,
453301,"DRISCOLL CHILDRENS HOSPITAL","3533 S ALAMEDA BOX 6530","CORPUS CHRISTI",TX,78411,3617394846,"Not Available","Not Available","Not Available",-97.38542,27.733058,"Metropolitan Statistical Area"
460010,"INTERMOUNTAIN MEDICAL CENTER","5121 SOUTH COTTONWOOD STREET",MURRAY,UT,84107,8015077000,19,408,5,-111.88394,40.659997,"Metropolitan Statistical Area"
460014,"MOUNTAIN WEST MEDICAL CENTER","2055 NORTH MAIN STREET",TOOELE,UT,84074,4358433700,14,423,4,-112.29455,40.560528,"Metropolitan Statistical Area"
460049,"THE ORTHOPEDIC SPECIALTY HOSPITAL","5848 SOUTH 300 EAST",MURRAY,UT,84107,8013144100,"Not Available","Not Available",,-111.88394,40.659997,"Metropolitan Statistical Area"
470001,"CENTRAL VERMONT MEDICAL CENTER","BOX 547",BARRE,VT,05641,8023714100,13,404,4,-72.49443,44.194307,
471300,"GRACE COTTAGE HOSPITAL","PO BOX 216",TOWNSHEND,VT,05353,8023657920,"Not Available","Not Available","Not Available",-72.66643,43.04943,
471306,"SPRINGFIELD HOSPITAL","PO BOX 2003",SPRINGFIELD,VT,05156,8028852151,"Not Available","Not Available",3,-72.47767,43.300126,
480001,"ROY LESTER SCHNEIDER HOSPITAL,THE","9048 SUGAR ESTATE","ST THOMAS",VI,00801,8097768311,"Not Available","Not Available",2,-64.963715,18.322285,
490009,"UNIVERSITY OF VIRGINIA MEDICAL CENTER","JEFFERSON PARK AVE",CHARLOTTESVILLE,VA,22908,8002513627,28,381,2,-78.485066,38.040101,
490104,"HIRAM W DAVIS MEDICAL CENTER","P O BOX 4030",PETERSBURG,VA,23803,8045247344,"Not Available","Not Available",,-77.43063,37.21695,
490117,"CARILION TAZEWELL COMMUNITY HOSPITAL","388 BEN BOLT AVENUE",TAZEWELL,VA,24651,2769888700,40,350,3,-81.50326,37.113004,
490126,"LEWISGALE HOSPITAL ALLEGHANY","ONE ARH LANE - PO BOX 7","LOW MOOR",VA,24457,5408626011,8,442,3,-79.86351,37.802424,
500044,"MULTICARE DEACONESS HOSPITAL","W 800 FIFTH AVENUE",SPOKANE,WA,99210,5094735800,37,410,4,-117.431742,47.653568,"Metropolitan Statistical Area"
500051,"OVERLAKE HOSPITAL MEDICAL CENTER","1035-116TH AVE NE",BELLEVUE,WA,98004,4256885000,21,411,4,-122.20308,47.618371,"Metropolitan Statistical Area"
500129,"TACOMA GENERAL ALLENMORE HOSPITAL","315 S MLK JR WAY",TACOMA,WA,98405,2534031000,26,1225,2,-122.46599,47.248953,"Metropolitan Statistical Area"
501305,"LINCOLN HOSPITAL","10 NICHOLS STREET",DAVENPORT,WA,99122,5097257101,"Not Available","Not Available","Not Available",-118.18938,47.671143,
503301,"MARY BRIDGE CHILDREN'S HOSPITAL","317 MARTIN LUTHER KING JR W BOX 5299",TACOMA,WA,98415,2534031400,"Not Available","Not Available","Not Available",-122.113223,47.066193,"Metropolitan Statistical Area"
510001,"WEST VIRGINIA UNIVERSITY HOSPITALS","MEDICAL CENTER DRIVE",MORGANTOWN,WV,26506,3045984000,18,302,2,-79.962669,39.645276,"Metropolitan Statistical Area"
510002,"GREENBRIER VALLEY MEDICAL CENTER","1320 MAPLEWOOD AVENUE",RONCEVERTE,WV,24970,3046474411,27,427,4,-80.47151,37.742719,
510072,"WETZEL COUNTY HOSPITAL","#3 EAST BENJAMIN DRIVE","NEW MARTINSVILLE",WV,26155,3044558000,47,379,4,-80.83465,39.646099,
520037,"MARSHFIELD MEDICAL CENTER","611 ST JOSEPH AVE",MARSHFIELD,WI,54449,7153877850,11,1088,4,-90.18152,44.656686,
520103,"COMMUNITY MEMORIAL HOSPITAL","W180 N8085 TOWN HALL RD","MENOMONEE FALLS",WI,53051,2622511000,11,416,3,-88.11034,43.151183,"Metropolitan Statistical Area"
520207,"AURORA MEDICAL CENTER","975 PORT WASHINGTON ROAD",GRAFTON,WI,53024,2623291000,8,374,5,-87.94573,43.32546,"Metropolitan Statistical Area"
521332,"SPOONER HEALTH SYSTEM","1280 CHANDLER DR",SPOONER,WI,54801,7156352111,14,373,4,-91.94361,45.850775,
521347,"WESTERN WISCONSIN HEALTH","1100 BERGSLIEN ST",BALDWIN,WI,54002,7156841111,"Not Available","Not Available","Not Available",-92.37326,44.96915,
530035,"ASPEN MOUNTAIN MEDICAL CENTER","4401 COLLEGE DRIVE","ROCK SPRINGS",WY,82901,3074482758,"Not Available","Not Available",,-109.16304,41.594542,
670004,"ST MARKS MEDICAL CENTER","ONE ST MARK'S PLACE","LA GRANGE",TX,78945,9792422200,31,602,4,-96.8745,29.909764,
640001,"LBJ TROPICAL MEDICAL CENTER","FAGAALU VILLAGE","PAGO PAGO",AS,96799,6846334590,"Not Available","Not Available","Not Available",-170.7716,-7.209975,
650001,"GUAM MEMORIAL HOSPITAL AUTHORITY","85O GOV CARLOS G CAMACHO ROAD",TAMUNING,GU,96913,6716472552,"Not Available","Not Available",2,144.814519,13.477838,
650003,"GUAM REGIONAL MEDICAL CITY","133 ROUTE 3",DEDEDO,GU,96929,6716455500,"Not Available","Not Available","Not Available",144.87624,13.565098,
660001,"COMMONWEALTH HEALTH CENTER","PO BOX 409CK, NAVY HILL ROAD",GARAPAN,MP,96950,6702348950,"Not Available","Not Available","Not Available",145.754396,15.186894,
670062,"BAYLOR EMERGENCY MEDICAL CENTER","26791 HIGHWAY 380",AUBREY,TX,76227,9723472525,14,357,"Not Available",-96.99457,33.274761,"Metropolitan Statistical Area"
420089,"EAST COOPER MEDICAL CENTER","2000 HOSPITAL DR","MOUNT PLEASANT",SC,29464,8438810100,26,418,5,-79.85899,32.813518,"Metropolitan Statistical Area"
670119,"PROVIDENCE HOSPITAL OF NORTH HOUSTON LLC","16750 RED OAK DRIVE",HOUSTON,TX,77090,2814537916,"Not Available","Not Available","Not Available",-95.45132,30.012711,"Metropolitan Statistical Area"
670120,"THE HOSPITALS OF PROVIDENCE TRANSMOUNTAIN CAMPUS","2000 TRANSMOUNTAIN RD","EL PASO",TX,79911,9158778136,"Not Available","Not Available","Not Available",-106.299987,31.694842,"Metropolitan Statistical Area"
420101,"COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE",HARDEEVILLE,SC,29927,8437848182,34,490,2,-81.07847,32.277216,"Metropolitan Statistical Area"
420082,"AIKEN REGIONAL MEDICAL CENTER","302 UNIVERSITY PARKWAY",AIKEN,SC,29801,8036415900,47,398,2,-81.71368,33.569885,"Metropolitan Statistical Area"
420105,"MCLEOD LORIS  HOSPITAL","3655 MITCHELL STREET",LORIS,SC,29569,8437167000,34,382,2,-78.9008,34.046247,"Metropolitan Statistical Area"
420083,"MARY BLACK HEALTH SYSTEM SPARTANBURG","1700 SKYLYN DR PO BOX 3217",SPARTANBURG,SC,29307,8645733000,18,431,2,-81.85729,34.982424,"Metropolitan Statistical Area"
430048,"REGIONAL HEALTH SPEARFISH HOSPITAL","1440 N MAIN ST",SPEARFISH,SD,57783,6056444000,22,381,4,-103.87853,44.48837,
430012,"AVERA SACRED HEART HOSPITAL","501 SUMMIT ST",YANKTON,SD,57078,6056688000,17,7898,4,-97.40958,42.888538,
430013,"AVERA QUEEN OF PEACE","525 N FOSTER",MITCHELL,SD,57301,6059952000,10,7089,5,-98.03185,43.711862,
10006,"ELIZA COFFEE MEMORIAL HOSPITAL","205 MARENGO STREET",FLORENCE,AL,35631,2567688400,12,385,2,-87.706859,34.869964,"Metropolitan Statistical Area"
10018,"CALLAHAN EYE HOSPITAL","1720 UNIVERSITY BLVD",BIRMINGHAM,AL,35233,2053258100,30,384,"Not Available",-86.7997,33.509623,"Metropolitan Statistical Area"
10022,"CHEROKEE MEDICAL CENTER","400 NORTHWOOD DR",CENTRE,AL,35960,2569275531,13,432,4,-85.60472,34.141067,
10001,"SOUTHEAST ALABAMA MEDICAL CENTER","1108 ROSS CLARK CIRCLE",DOTHAN,AL,36301,3347938701,50,374,3,-85.4045,31.180076,"Metropolitan Statistical Area"
10011,"ST VINCENT'S EAST","50 MEDICAL PARK EAST DRIVE",BIRMINGHAM,AL,35235,2058383122,54,375,3,-86.65507,33.609779,"Metropolitan Statistical Area"
10044,"MARION REGIONAL MEDICAL CENTER","1256 MILITARY STREET SOUTH",HAMILTON,AL,35570,2059216200,25,467,4,-88.00384,34.149717,
10051,"GREENE COUNTY HOSPITAL","509 WILSON AVENUE",EUTAW,AL,35462,2053723388,54,287,,-87.93837,32.931143,
10035,"CULLMAN REGIONAL MEDICAL CENTER","1912 ALABAMA HIGHWAY 157",CULLMAN,AL,35058,2567372000,29,401,2,-86.7562,34.223732,
10021,"DALE MEDICAL CENTER","126 HOSPITAL AVE",OZARK,AL,36360,3347742601,25,698,4,-85.62908,31.447119,
10019,"HELEN KELLER MEMORIAL HOSPITAL","1300 SOUTH MONTGOMERY AVENUE",SHEFFIELD,AL,35660,2563864556,29,459,3,-87.69317,34.759738,"Metropolitan Statistical Area"
10061,"HIGHLANDS MEDICAL CENTER","380 WOODS COVE ROAD",SCOTTSBORO,AL,35768,2562594444,45,749,3,-86.08387,34.712327,
10007,"MIZELL MEMORIAL HOSPITAL","702 N MAIN ST",OPP,AL,36467,3344933541,39,1779,2,-86.25484,31.280048,
10023,"BAPTIST MEDICAL CENTER SOUTH","2105 EAST SOUTH BOULEVARD",MONTGOMERY,AL,36116,3342882100,33,789,3,-86.23672,32.31324,"Metropolitan Statistical Area"
10038,"STRINGFELLOW MEMORIAL HOSPITAL","301 EAST 18TH ST",ANNISTON,AL,36201,2562358900,24,433,3,-85.85178,33.658803,"Metropolitan Statistical Area"
10039,"HUNTSVILLE HOSPITAL","101 SIVLEY RD",HUNTSVILLE,AL,35801,2562651000,34,457,2,-86.57316,34.72879,"Metropolitan Statistical Area"
10036,"ANDALUSIA REGIONAL HOSPITAL","849 SOUTH THREE NOTCH STREET",ANDALUSIA,AL,36420,3342228466,3,468,3,-86.48699,31.279043,
10008,"CRENSHAW COMMUNITY HOSPITAL","101 HOSPITAL CIRCLE",LUVERNE,AL,36049,3343353374,21,385,4,-86.26946,31.737407,
10033,"UNIVERSITY OF ALABAMA HOSPITAL","619 SOUTH 19TH STREET",BIRMINGHAM,AL,35233,2059344011,42,343,2,-86.7997,33.509623,"Metropolitan Statistical Area"
10040,"GADSDEN REGIONAL MEDICAL CENTER","1007 GOODYEAR AVENUE",GADSDEN,AL,35903,2564944000,47,375,2,-85.92496,33.996698,"Metropolitan Statistical Area"
10058,"BIBB MEDICAL CENTER","208 PIERSON AVE",CENTREVILLE,AL,35042,2059264881,17,467,3,-87.13867,32.963486,"Metropolitan Statistical Area"
10016,"SHELBY BAPTIST MEDICAL CENTER","1000 FIRST STREET NORTH",ALABASTER,AL,35007,2056208100,14,409,3,-86.80871,33.232422,"Metropolitan Statistical Area"
10024,"JACKSON HOSPITAL & CLINIC INC","1725 PINE STREET",MONTGOMERY,AL,36106,3342938000,38,1796,2,-86.27161,32.354888,"Metropolitan Statistical Area"
10029,"EAST ALABAMA MEDICAL CENTER","2000 PEPPERELL PARKWAY",OPELIKA,AL,36801,3347493411,44,979,3,-85.39917,32.660497,"Metropolitan Statistical Area"
10034,"COMMUNITY HOSPITAL INC","805 FRIENDSHIP ROAD",TALLASSEE,AL,36078,3342836541,31,459,4,-85.9136,32.553036,"Metropolitan Statistical Area"
10078,"NORTHEAST ALABAMA REGIONAL MEDICAL CENTER","400 EAST 10TH STREET",ANNISTON,AL,36207,2562355121,60,384,2,-85.75895,33.651673,"Metropolitan Statistical Area"
10069,"MEDICAL CENTER BARBOUR","820 W WASHINGTON ST",EUFAULA,AL,36027,3346887271,9,427,4,-85.17362,31.876168,
10090,"PROVIDENCE HOSPITAL","6801 AIRPORT BOULEVARD",MOBILE,AL,36608,2516331000,24,414,2,-88.19701,30.69044,"Metropolitan Statistical Area"
10052,"LAKE MARTIN COMMUNITY HOSPITAL","201 MARIARDEN ROAD",DADEVILLE,AL,36853,2568257821,20,381,3,-85.79955,32.787441,
10055,"FLOWERS HOSPITAL","4370 WEST MAIN STREET",DOTHAN,AL,36305,3347935000,38,408,4,-85.47402,31.214832,"Metropolitan Statistical Area"
10085,"DECATUR MORGAN HOSPITAL-DECATUR CAMPUS","1201 7TH STREET SE",DECATUR,AL,35601,2563412000,32,405,2,-86.98786,34.595332,"Metropolitan Statistical Area"
10065,"RUSSELL HOSPITAL","3316 HIGHWAY 280","ALEXANDER CITY",AL,35010,2563297100,17,791,3,-85.92669,32.903432,
10073,"CLAY COUNTY HOSPITAL","83825 HIGHWAY 9    P O BOX 1270",ASHLAND,AL,36251,2563542131,21,446,4,-85.84503,33.243964,
10062,"WIREGRASS MEDICAL CENTER","1200 W MAPLE AVENUE",GENEVA,AL,36340,3346843655,26,421,3,-85.87941,31.043454,"Metropolitan Statistical Area"
10059,"LAWRENCE MEDICAL CENTER","202 HOSPITAL STREET",MOULTON,AL,35650,2569742200,17,438,4,-87.27802,34.496476,"Metropolitan Statistical Area"
10104,"GRANDVIEW MEDICAL CENTER","3690 GRANDVIEW PARKWAY",BIRMINGHAM,AL,35243,2055921000,22,426,2,-86.74586,33.437667,"Metropolitan Statistical Area"
10089,"WALKER BAPTIST MEDICAL CENTER","3400 HIGHWAY 78 EAST",JASPER,AL,35502,2053874000,12,408,4,-87.293888,33.901993,"Metropolitan Statistical Area"
10047,"GEORGIANA MEDICAL CENTER","515 N MIRANDA AVENUE",GEORGIANA,AL,36033,3343762205,30,419,3,-86.76737,31.655458,
10083,"SOUTH BALDWIN REGIONAL MEDICAL CENTER","1613 NORTH MCKENZIE STREET",FOLEY,AL,36535,2519493400,16,425,3,-87.69616,30.396876,"Metropolitan Statistical Area"
10091,"GROVE HILL MEMORIAL HOSPITAL","295 JACKSON HWY S","GROVE HILL",AL,36451,2512753191,36,391,3,-87.77773,31.704736,
10045,"FAYETTE MEDICAL CENTER","1653 TEMPLE AVENUE NORTH",FAYETTE,AL,35555,2059325966,14,396,4,-87.83026,33.681768,
10049,"MEDICAL CENTER ENTERPRISE","400 N EDWARDS STREET",ENTERPRISE,AL,36330,3343470584,22,422,2,-85.84117,31.32579,
10056,"ST VINCENT'S BIRMINGHAM","810 ST VINCENT'S DRIVE",BIRMINGHAM,AL,35205,2059397000,38,382,4,-86.8057,33.497055,"Metropolitan Statistical Area"
10046,"RIVERVIEW REGIONAL MEDICAL CENTER","600 SOUTH THIRD STREET",GADSDEN,AL,35901,2565435200,18,1303,3,-85.99282,34.016747,"Metropolitan Statistical Area"
10087,"UNIVERSITY OF SOUTH ALABAMA MEDICAL CENTER","2451 FILLINGIM STREET",MOBILE,AL,36617,2514717110,45,370,2,-88.09609,30.717539,"Metropolitan Statistical Area"
10079,"ATHENS LIMESTONE HOSPITAL","700 WEST MARKET STREET",ATHENS,AL,35611,2562339292,27,451,,-87.02767,34.784028,"Metropolitan Statistical Area"
10086,"NORTHWEST MEDICAL CENTER","1530 U S HIGHWAY 43",WINFIELD,AL,35594,2054877736,12,404,4,-87.78949,33.925454,
10103,"PRINCETON BAPTIST MEDICAL CENTER","701 PRINCETON AVENUE SOUTHWEST",BIRMINGHAM,AL,35211,2057833800,31,409,3,-86.85878,33.479306,"Metropolitan Statistical Area"
10128,"JACKSON MEDICAL CENTER","220 HOSPITAL DRIVE",JACKSON,AL,36545,2512469021,43,367,3,-87.88346,31.508231,
10126,"TROY REGIONAL MEDICAL CENTER","1330 HIGHWAY 231 SOUTH",TROY,AL,36081,3346705000,35,418,2,-85.92314,31.852825,
10099,"D W MCMILLAN MEMORIAL HOSPITAL","1301 BELLEVILLE AVENUE",BREWTON,AL,36426,2518678061,38,526,2,-87.10173,31.129008,
11300,"WASHINGTON COUNTY HOSPITAL","14600 ST. STEPHENS AVENUE",CHATOM,AL,36518,2518472223,20,356,"Not Available",-88.26781,31.463383,
10148,"EVERGREEN MEDICAL CENTER","101 CRESTVIEW AVENUE",EVERGREEN,AL,36401,2515782480,40,396,3,-86.96271,31.461019,
10146,"RMC JACKSONVILLE","1701 SOUTH PELHAM ROAD",JACKSONVILLE,AL,36265,2567824538,32,560,3,-85.77037,33.824496,"Metropolitan Statistical Area"
13300,"CHILDREN'S HOSPITAL OF ALABAMA","1600 SEVENTH AVENUE SOUTH",BIRMINGHAM,AL,35233,2059399100,"Not Available","Not Available","Not Available",-86.7997,33.509623,"Metropolitan Statistical Area"
10110,"BULLOCK COUNTY HOSPITAL","102 WEST CONECUH AVENUE","UNION SPRINGS",AL,36089,3347382140,41,401,3,-85.70998,32.145437,
10150,"L V STABLER MEMORIAL HOSPITAL","29 L V STABLER DRIVE",GREENVILLE,AL,36037,3343822200,21,429,4,-86.60591,31.8007,
11305,"ST VINCENTS BLOUNT","150 GILBREATH DRIVE",ONEONTA,AL,35121,2052743000,30,382,,-86.45813,33.944897,"Metropolitan Statistical Area"
10109,"PICKENS COUNTY MEDICAL CENTER","241 ROBERT K WILSON DRIVE",CARROLLTON,AL,35447,2053678111,22,378,3,-88.16866,33.254197,"Metropolitan Statistical Area"
10157,"SHOALS HOSPITAL","201 WEST AVALON AVENUE","MUSCLE SHOALS",AL,35661,2563861601,9,530,2,-87.62705,34.759947,"Metropolitan Statistical Area"
10144,"SPRINGHILL MEMORIAL HOSPITAL","3719 DAUPHIN STREET",MOBILE,AL,36608,2513449630,28,520,2,-88.19701,30.69044,"Metropolitan Statistical Area"
10158,"RUSSELLVILLE HOSPITAL","15155 HIGHWAY 43",RUSSELLVILLE,AL,35653,2563321611,11,405,4,-87.78077,34.519453,
10125,"LAKELAND COMMUNITY HOSPITAL","42024 HIGHWAY 195 E",HALEYVILLE,AL,35565,2054857117,4,410,5,-87.6118,34.225425,
10149,"BAPTIST MEDICAL CENTER EAST","400 TAYLOR ROAD",MONTGOMERY,AL,36117,3342448330,13,413,4,-86.16443,32.373714,"Metropolitan Statistical Area"
20008,"BARTLETT REGIONAL HOSPITAL","3260 HOSPITAL DR",JUNEAU,AK,99801,9077968900,24,340,3,-134.54749,58.358599,
10102,"J PAUL JONES HOSPITAL","317 MCWILLIAMS AVENUE",CAMDEN,AL,36726,3346824131,47,272,"Not Available",-87.25911,32.008444,
20006,"MAT-SU REGIONAL MEDICAL CENTER","2500 SOUTH WOODWORTH LOOP",PALMER,AK,99645,9078616000,31,430,2,-149.04109,61.598203,
20001,"PROVIDENCE ALASKA MEDICAL CENTER","3200 PROVIDENCE DRIVE",ANCHORAGE,AK,99508,9075622211,32,443,4,-149.8144,61.203953,"Metropolitan Statistical Area"
10139,"BROOKWOOD BAPTIST MEDICAL CENTER","2010 BROOKWOOD MEDICAL CENTER DRIVE",BIRMINGHAM,AL,35209,2058771000,14,137,2,-86.80814,33.468306,"Metropolitan Statistical Area"
10120,"MONROE COUNTY HOSPITAL","2016 SOUTH ALABAMA AVENUE, BOX 886",MONROEVILLE,AL,36460,2515753111,28,403,3,-87.32416,31.509039,
10092,"D C H REGIONAL MEDICAL CENTER","809 UNIVERSITY BOULEVARD EAST",TUSCALOOSA,AL,35401,2057597111,46,428,2,-87.56843,33.193818,"Metropolitan Statistical Area"
20012,"FAIRBANKS MEMORIAL HOSPITAL","1650 COWLES STREET",FAIRBANKS,AK,99701,9074528181,6,14,4,-147.72045,64.83507,"Metropolitan Statistical Area"
10129,"NORTH BALDWIN INFIRMARY","1815 HAND AVENUE","BAY MINETTE",AL,36507,2519375521,31,407,2,-87.76592,30.875697,"Metropolitan Statistical Area"
10169,"ATMORE COMMUNITY HOSPITAL","401 MEDICAL PARK DRIVE",ATMORE,AL,36502,2513682500,28,310,4,-87.49715,31.090528,
10172,"NORTH ALABAMA SPECIALITY HOSPITAL","700 WEST MARKET STREET, 2ND FLOOR",ATHENS,AL,35611,2562339292,"Not Available","Not Available",,-87.02767,34.784028,"Metropolitan Statistical Area"
10101,"CITIZENS BAPTIST MEDICAL CENTER","604 STONE AVENUE",TALLADEGA,AL,35161,2567614542,18,415,3,-86.102782,33.420206,
10112,"BRYAN W. WHITFIELD MEMORIAL HOSPITAL","105 HIGHWAY 80 EAST",DEMOPOLIS,AL,36732,3342894000,29,392,2,-87.84521,32.495484,
10164,"COOSA VALLEY MEDICAL CENTER","315 W HICKORY ST",SYLACAUGA,AL,35150,2562495000,21,386,2,-86.25105,33.185782,
